0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011110110010100
0011110100101100
0011110101100100
0011110010110100
0011011110010100
0011010010111100
0011010111100100
0011001011110100
0010011110101100
0010011010111100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0010111101001100
0010111100110100
0010110100111100
0010110011110100
0010100111101100
0010100110111100
0010011110101100
0010011010111100
0011011110010100
0011010111100100
0011010010111100
0011001011110100
0011110110010100
0011110101100100
0011110100101100
0011110010110100
0010110100111100
0010110011110100
0010111101001100
0010111100110100
0010100110111100
0010100111101100
0010011010111100
0010011110101100
